id,school_code,name,prefecture,city,type,source
hs-mext-D111346400010,D111346400010,昌平高等学校,埼玉県,北葛飾郡杉戸町,private,mext
hs-mext-D111346400029,D111346400029,志学会高等学校,埼玉県,北葛飾郡杉戸町,private,mext
hs-mext-D211210300018,D211210300018,さいたま市立大宮国際中等教育学校,埼玉県,さいたま市大宮区,public,mext
hs-mext-D211320800010,D211320800010,開智所沢中等教育学校,埼玉県,所沢市,private,mext
hs-mext-D112210000011,D112210000011,千葉県立千葉高等学校,千葉県,千葉市中央区,public,mext
hs-mext-D112210000020,D112210000020,千葉県立千葉女子高等学校,千葉県,千葉市稲毛区,public,mext
hs-mext-D112210000039,D112210000039,千葉県立千葉東高等学校,千葉県,千葉市稲毛区,public,mext
hs-mext-D112210000048,D112210000048,千葉県立千葉商業高等学校,千葉県,千葉市中央区,public,mext
hs-mext-D112210000057,D112210000057,千葉県立京葉工業高等学校,千葉県,千葉市稲毛区,public,mext
hs-mext-D112210000066,D112210000066,千葉県立千葉工業高等学校,千葉県,千葉市中央区,public,mext
hs-mext-D112210000075,D112210000075,千葉県立千葉南高等学校,千葉県,千葉市中央区,public,mext
hs-mext-D112210000084,D112210000084,千葉県立検見川高等学校,千葉県,千葉市美浜区,public,mext
hs-mext-D112210000093,D112210000093,千葉県立千葉北高等学校,千葉県,千葉市稲毛区,public,mext
hs-mext-D112210000100,D112210000100,千葉県立若松高等学校,千葉県,千葉市若葉区,public,mext
hs-mext-D112210000119,D112210000119,千葉県立千城台高等学校,千葉県,千葉市若葉区,public,mext
hs-mext-D112210000128,D112210000128,千葉県立生浜高等学校,千葉県,千葉市中央区,public,mext
hs-mext-D112210000137,D112210000137,千葉県立磯辺高等学校,千葉県,千葉市美浜区,public,mext
hs-mext-D112210000146,D112210000146,千葉県立泉高等学校,千葉県,千葉市若葉区,public,mext
hs-mext-D112210000155,D112210000155,千葉県立柏井高等学校,千葉県,千葉市花見川区,public,mext
hs-mext-D112210000164,D112210000164,千葉県立千葉大宮高等学校,千葉県,千葉市若葉区,public,mext
hs-mext-D112210000173,D112210000173,千葉県立土気高等学校,千葉県,千葉市緑区,public,mext
hs-mext-D112210000182,D112210000182,千葉県立千葉西高等学校,千葉県,千葉市美浜区,public,mext
hs-mext-D112210000191,D112210000191,千葉県立犢橋高等学校,千葉県,千葉市花見川区,public,mext
hs-mext-D112210000208,D112210000208,千葉県立幕張総合高等学校,千葉県,千葉市美浜区,public,mext
hs-mext-D112210000217,D112210000217,千葉県立銚子高等学校,千葉県,銚子市南小川町,public,mext
hs-mext-D112210000226,D112210000226,千葉県立銚子商業高等学校,千葉県,銚子市台町,public,mext
hs-mext-D112210000235,D112210000235,千葉県立国府台高等学校,千葉県,,public,mext
hs-mext-D112210000244,D112210000244,千葉県立国分高等学校,千葉県,,public,mext
hs-mext-D112210000253,D112210000253,千葉県立行徳高等学校,千葉県,,public,mext
hs-mext-D112210000262,D112210000262,千葉県立市川東高等学校,千葉県,,public,mext
hs-mext-D112210000271,D112210000271,千葉県立市川南高等学校,千葉県,,public,mext
hs-mext-D112210000280,D112210000280,千葉県立市川工業高等学校,千葉県,,public,mext
hs-mext-D112210000299,D112210000299,千葉県立船橋高等学校,千葉県,船橋市,public,mext
hs-mext-D112210000306,D112210000306,千葉県立薬園台高等学校,千葉県,船橋市,public,mext
hs-mext-D112210000315,D112210000315,千葉県立船橋東高等学校,千葉県,船橋市,public,mext
hs-mext-D112210000324,D112210000324,千葉県立船橋芝山高等学校,千葉県,船橋市,public,mext
hs-mext-D112210000333,D112210000333,千葉県立船橋二和高等学校,千葉県,船橋市,public,mext
hs-mext-D112210000342,D112210000342,千葉県立船橋古和釜高等学校,千葉県,船橋市古和釜町,public,mext
hs-mext-D112210000351,D112210000351,千葉県立船橋法典高等学校,千葉県,船橋市,public,mext
hs-mext-D112210000360,D112210000360,千葉県立船橋豊富高等学校,千葉県,船橋市豊富町,public,mext
hs-mext-D112210000379,D112210000379,千葉県立船橋北高等学校,千葉県,船橋市神保町,public,mext
hs-mext-D112210000388,D112210000388,千葉県立安房高等学校,千葉県,館山市,public,mext
hs-mext-D112210000397,D112210000397,千葉県立館山総合高等学校,千葉県,館山市,public,mext
hs-mext-D112210000404,D112210000404,千葉県立木更津高等学校,千葉県,木更津市,public,mext
hs-mext-D112210000413,D112210000413,千葉県立木更津東高等学校,千葉県,木更津市,public,mext
hs-mext-D112210000422,D112210000422,千葉県立松戸高等学校,千葉県,松戸市,public,mext
hs-mext-D112210000431,D112210000431,千葉県立小金高等学校,千葉県,松戸市,public,mext
hs-mext-D112210000440,D112210000440,千葉県立松戸国際高等学校,千葉県,松戸市,public,mext
hs-mext-D112210000459,D112210000459,千葉県立松戸南高等学校,千葉県,松戸市,public,mext
hs-mext-D112210000468,D112210000468,千葉県立松戸六実高等学校,千葉県,松戸市,public,mext
hs-mext-D112210000477,D112210000477,千葉県立松戸馬橋高等学校,千葉県,松戸市旭町,public,mext
hs-mext-D112210000486,D112210000486,千葉県立清水高等学校,千葉県,野田市,public,mext
hs-mext-D112210000495,D112210000495,千葉県立野田中央高等学校,千葉県,野田市,public,mext
hs-mext-D112210000501,D112210000501,千葉県立佐原高等学校,千葉県,香取市,public,mext
hs-mext-D112210000510,D112210000510,千葉県立佐原白楊高等学校,千葉県,香取市,public,mext
hs-mext-D112210000529,D112210000529,千葉県立長生高等学校,千葉県,茂原市,public,mext
hs-mext-D112210000538,D112210000538,千葉県立茂原高等学校,千葉県,茂原市,public,mext
hs-mext-D112210000547,D112210000547,千葉県立茂原樟陽高等学校,千葉県,茂原市,public,mext
hs-mext-D112210000556,D112210000556,千葉県立成田西陵高等学校,千葉県,成田市,public,mext
hs-mext-D112210000565,D112210000565,千葉県立成田国際高等学校,千葉県,成田市,public,mext
hs-mext-D112210000574,D112210000574,千葉県立成田北高等学校,千葉県,成田市,public,mext
hs-mext-D112210000583,D112210000583,千葉県立佐倉高等学校,千葉県,佐倉市鍋山町,public,mext
hs-mext-D112210000592,D112210000592,千葉県立佐倉東高等学校,千葉県,佐倉市城内町,public,mext
hs-mext-D112210000609,D112210000609,千葉県立佐倉西高等学校,千葉県,佐倉市,public,mext
hs-mext-D112210000618,D112210000618,千葉県立佐倉南高等学校,千葉県,佐倉市,public,mext
hs-mext-D112210000627,D112210000627,千葉県立東金高等学校,千葉県,東金市,public,mext
hs-mext-D112210000636,D112210000636,千葉県立東金商業高等学校,千葉県,東金市,public,mext
hs-mext-D112210000645,D112210000645,千葉県立匝瑳高等学校,千葉県,匝瑳市八日市,public,mext
hs-mext-D112210000654,D112210000654,千葉県立旭農業高等学校,千葉県,旭市,public,mext
hs-mext-D112210000663,D112210000663,千葉県立東総工業高等学校,千葉県,旭市,public,mext
hs-mext-D112210000672,D112210000672,千葉県立津田沼高等学校,千葉県,習志野市,public,mext
hs-mext-D112210000681,D112210000681,千葉県立実籾高等学校,千葉県,習志野市,public,mext
hs-mext-D112210000690,D112210000690,千葉県立東葛飾高等学校,千葉県,柏市旭町,public,mext
hs-mext-D112210000707,D112210000707,千葉県立柏高等学校,千葉県,柏市,public,mext
hs-mext-D112210000716,D112210000716,千葉県立柏南高等学校,千葉県,柏市,public,mext
hs-mext-D112210000725,D112210000725,千葉県立柏陵高等学校,千葉県,柏市,public,mext
hs-mext-D112210000734,D112210000734,千葉県立柏中央高等学校,千葉県,柏市,public,mext
hs-mext-D112210000743,D112210000743,千葉県立柏の葉高等学校,千葉県,柏市,public,mext
hs-mext-D112210000752,D112210000752,千葉県立市原高等学校,千葉県,,public,mext
hs-mext-D112210000761,D112210000761,千葉県立京葉高等学校,千葉県,,public,mext
hs-mext-D112210000770,D112210000770,千葉県立市原緑高等学校,千葉県,,public,mext
hs-mext-D112210000789,D112210000789,千葉県立姉崎高等学校,千葉県,,public,mext
hs-mext-D112210000798,D112210000798,千葉県立市原八幡高等学校,千葉県,,public,mext
hs-mext-D112210000805,D112210000805,千葉県立流山高等学校,千葉県,流山市,public,mext
hs-mext-D112210000814,D112210000814,千葉県立流山南高等学校,千葉県,流山市,public,mext
hs-mext-D112210000823,D112210000823,千葉県立流山北高等学校,千葉県,流山市,public,mext
hs-mext-D112210000832,D112210000832,千葉県立流山おおたかの森高等学校,千葉県,流山市,public,mext
hs-mext-D112210000841,D112210000841,千葉県立八千代高等学校,千葉県,八千代市,public,mext
hs-mext-D112210000850,D112210000850,千葉県立八千代東高等学校,千葉県,八千代市,public,mext
hs-mext-D112210000869,D112210000869,千葉県立八千代西高等学校,千葉県,八千代市,public,mext
hs-mext-D112210000878,D112210000878,千葉県立我孫子高等学校,千葉県,我孫子市,public,mext
hs-mext-D112210000887,D112210000887,千葉県立長狭高等学校,千葉県,鴨川市,public,mext
hs-mext-D112210000896,D112210000896,千葉県立鎌ヶ谷高等学校,千葉県,鎌ケ谷市,public,mext
hs-mext-D112210000903,D112210000903,千葉県立鎌ヶ谷西高等学校,千葉県,鎌ケ谷市,public,mext
hs-mext-D112210000921,D112210000921,千葉県立君津青葉高等学校,千葉県,君津市,public,mext
hs-mext-D112210000930,D112210000930,千葉県立君津高等学校,千葉県,君津市,public,mext
hs-mext-D112210000949,D112210000949,千葉県立天羽高等学校,千葉県,富津市,public,mext
hs-mext-D112210000958,D112210000958,千葉県立君津商業高等学校,千葉県,富津市,public,mext
hs-mext-D112210000967,D112210000967,千葉県立浦安高等学校,千葉県,浦安市,public,mext
hs-mext-D112210000976,D112210000976,千葉県立浦安南高等学校,千葉県,浦安市,public,mext
hs-mext-D112210000985,D112210000985,千葉県立四街道高等学校,千葉県,四街道市,public,mext
hs-mext-D112210000994,D112210000994,千葉県立四街道北高等学校,千葉県,四街道市,public,mext
hs-mext-D112210001001,D112210001001,千葉県立沼南高等学校,千葉県,柏市,public,mext
hs-mext-D112210001010,D112210001010,千葉県立沼南高柳高等学校,千葉県,柏市,public,mext
hs-mext-D112210001029,D112210001029,千葉県立関宿高等学校,千葉県,野田市,public,mext
hs-mext-D112210001038,D112210001038,千葉県立八街高等学校,千葉県,八街市,public,mext
hs-mext-D112210001047,D112210001047,千葉県立印旛明誠高等学校,千葉県,印西市,public,mext
hs-mext-D112210001056,D112210001056,千葉県立白井高等学校,千葉県,白井市,public,mext
hs-mext-D112210001065,D112210001065,千葉県立富里高等学校,千葉県,富里市,public,mext
hs-mext-D112210001074,D112210001074,千葉県立下総高等学校,千葉県,成田市,public,mext
hs-mext-D112210001083,D112210001083,千葉県立小見川高等学校,千葉県,香取市,public,mext
hs-mext-D112210001092,D112210001092,千葉県立多古高等学校,千葉県,香取郡多古町,public,mext
hs-mext-D112210001109,D112210001109,千葉県立九十九里高等学校,千葉県,山武郡九十九里町,public,mext
hs-mext-D112210001118,D112210001118,千葉県立成東高等学校,千葉県,山武市,public,mext
hs-mext-D112210001127,D112210001127,千葉県立松尾高等学校,千葉県,山武市松尾町,public,mext
